level1	MM-ED-DNA-A-12-2023.reads.qc	MM-ED-DNA-A-4-2023.reads.qc	MM-ED-DNA-A-9-2022.reads.qc	MM-ED-DNA-O-12-2023.reads.qc	MM-ED-DNA-O-4-2023.reads.qc	MM-ED-DNA-O-9-2022.reads.qc	MM-HC-DNA-A-12-2023.reads.qc	MM-HC-DNA-A-4-2023.reads.qc	MM-HC-DNA-A-9-2022.reads.qc	MM-HC-DNA-O-12-2023.reads.qc	MM-HC-DNA-O-4-2023.reads.qc	MM-HC-DNA-O-9-2022.reads.qc	ZH-ED-DNA-A-12-2023.reads.qc	ZH-ED-DNA-A-4-2023.reads.qc	ZH-ED-DNA-A-9-2022.reads.qc	ZH-ED-DNA-O-12-2023.reads.qc	ZH-ED-DNA-O-4-2023.reads.qc	ZH-ED-DNA-O-9-2022.reads.qc	ZH-HC-DNA-A-12-2023.reads.qc	ZH-HC-DNA-A-4-2023.reads.qc	ZH-HC-DNA-A-9-2022.reads.qc	ZH-HC-DNA-O-12-2023.reads.qc	ZH-HC-DNA-O-4-2023.reads.qc	ZH-HC-DNA-O-9-2022.reads.qc
BAC0001|abeM|tr|Q5FAM9|Q5FAM9_ACIBA	0	0	0	0	6.70602490600734e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BAC0003|acn|tr|O53166|O53166_MYCTU	0.00842490275112547	0.00578361874115159	0.00406608202411599	0.00911598343437962	0.00608397659582045	0.00406314359018679	0.00986382698957313	0.00781575334660688	0.00990659018548427	0.0104892324942624	0.0101915174192671	0.0104988698024828	0.0072902928178259	0.00757624301464744	0.00788518541477967	0.00747702977579139	0.0078799306298635	0.00749183267133431	0.00766189903699926	0.00812320167318409	0.00823090565898392	0.00716753907411628	0.0070926175160112	0.00816190210233655
BAC0005|acrA|sp|P0AE06|ACRA_ECOLI	0	0	0	0	2.04322612753312e-05	0	1.16252169965629e-05	0	0	4.74879340519625e-05	4.76876881360781e-05	0	0	1.35595492900223e-05	0	0	1.62531411204773e-05	0	0	3.74312284044147e-05	2.38139550969168e-05	1.28945287447555e-05	0	4.89017834767055e-05
BAC0006|acrB|sp|P31224|ACRB_ECOLI	0.00128302158102658	0.00137356932317446	0.000511266301625185	0.00139894216242539	0.00132905154166924	0.000528552902633208	0.000710716118959993	0.000410807211743023	0.000198326393222801	0.000791495139697406	0.000506667308532039	9.63636435873486e-05	0.000953107422951499	0.000789766835449543	0.000482815206646217	0.000965430209392783	0.000762986652339713	0.000522138543499245	0.000423206125652338	0.000263469455507966	0.000234826381811261	0.000481851944707429	0.000231129234056674	0.000130952158690784
BAC0007|acrC|tr|Q1LMP2|Q1LMP2_RALME	1.98837558718172e-05	3.55642087952532e-05	1.53291024801705e-05	2.8141346783437e-05	4.87116818193073e-05	4.23375072436038e-05	0	0	0	0	0	0	1.12595935827934e-05	7.3768970193014e-05	2.22105581595944e-05	7.67807172659034e-05	1.21929271066317e-05	8.56764833203436e-06	0	3.82726739520966e-05	0	0	1.13704321116833e-05	0
BAC0008|acrD/yffA|sp|P24177|ACRD_ECOLI	0.000372558341131295	0.000263533111097968	0.000164411830404032	0.000435044325575675	0.000285017310658963	0.000161674569609133	0.000112064625552036	4.02291274757435e-05	1.64320072697492e-05	0.000119451456592247	5.42794548043219e-05	1.25534429699612e-05	9.531430551336e-05	0.000158742964188704	0.000329624387730142	0.00011095072789099	0.000130286775972193	0.000241755158877281	2.98326395595176e-05	5.26407726719436e-05	1.50933985411756e-05	1.91535354843506e-05	2.71994003443051e-05	2.74201140219607e-05
BAC0009|acrE/envC|sp|P24180|ACRE_ECOLI	0.000138050076481474	1.53832725138527e-05	2.01567743651592e-05	1.20879875956127e-05	7.80337443608127e-06	0	2.15776105603736e-05	1.01797154984983e-05	0	0	0	0	1.33250709770396e-05	0	0	0	3.42035357796421e-05	4.32610606687657e-05	0	2.36313771691799e-05	1.33694911544105e-05	0	2.96037321764897e-05	1.24791603564522e-05
BAC0010|acrF/envD|sp|P24181|ACRF_ECOLI	0.000569804646985911	0.000314912888695434	0.000315968159862363	0.000657307289013713	0.000274338420201253	0.000252305338138382	0.000251024637275646	0.000119437182078126	4.94390470175917e-05	0.000232743461081826	0.000216641812541447	2.02789771030853e-05	0.000282252094454551	0.000290293951604858	0.000381718635705087	0.00031588110057683	0.000246938612306959	0.000321317884676864	7.40424512991506e-05	0.000119078677153917	6.50188019667378e-05	9.7431757545092e-05	7.6379283210565e-05	3.66978347868313e-05
BAC0011|acrR/ybaH|sp|P0ACS9|ACRR_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.78814334367258e-05	0	0	4.46928068579916e-05
BAC0012|actP|sp|Q9X5X3|ATCU_SINMW	0.00148960062660481	0.000727842173353646	0.000471251735571999	0.00141363053416684	0.000665668413170496	0.000458801378376273	0.000299235334626619	0.000542462719202325	0.00281841283439867	0.000270651125757001	0.000588903067806807	0.00308811528723346	0.000315129066709723	0.000185122771436359	0.000113972006159887	0.000279188892875731	0.000178019684469545	0.000135103629864643	0.000589837847830739	0.000600426843909438	0.000318821601980716	0.000546576777025731	0.000333822550258334	0.000199657943032407
BAC0013|adeE|tr|Q8GKU1|Q8GKU1_ACIG3	9.28011752409244e-05	0.000113518454023556	3.26594222484133e-05	5.84897248662507e-05	8.77510545538518e-05	3.22843925892346e-05	6.02293964440458e-05	3.74096902140761e-05	1.24198189057798e-05	8.80568252910756e-05	0.000107559888903178	0	5.50209387190075e-06	7.54471122677377e-05	2.8841660675431e-05	2.03677474959021e-05	4.3343737401837e-05	5.10771602420147e-05	1.97065365877276e-05	1.43438201511126e-05	1.98735679322318e-05	2.4508566063584e-05	4.22275458973952e-06	2.75412246973273e-05
BAC0015|adeG|tr|Q2FD81|Q2FD81_ACIBA	0.000426739174770399	0.000647257468424825	3.86185905082056e-05	0.000391118880985524	0.00059898746383113	4.26973160870339e-05	0.000339407596013078	0.000120400689194704	7.84829349551262e-05	0.000348759181199044	0.000342067461095725	4.62005779893395e-05	0.000504672208688266	0.000841884630505343	0.000525453823152922	0.000648309219026761	0.00104874371099828	0.000503364508856049	0.000622519734568722	0.000788099362237629	0.0010455003402417	0.000556481591304262	0.000647486518677058	0.000923656509426439
BAC0016|adeH|tr|Q2FD80|Q2FD80_ACIBA	1.00036287305416e-05	2.40235666587229e-05	0	9.43871258574906e-06	1.77894318666027e-05	0	9.93751468642004e-06	8.83553406391402e-06	8.81987139685814e-06	1.25742364041046e-05	2.31497363058349e-05	9.04436780736293e-06	1.15655607997172e-05	0	0	2.29933381341991e-05	0	0	5.04641211998064e-05	8.22531751226769e-05	6.4158531197962e-05	2.05613005147739e-05	8.10408127214694e-05	7.89682448465823e-05
BAC0017|adeI|tr|Q2FD95|Q2FD95_ACIBA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88028345623657e-05	0	0	0	0	0	0	0	0	0
BAC0018|adeJ|tr|Q24LT7|Q24LT7_ACIBA	0.000345777601773067	0.00029657354165918	9.02930137878235e-05	0.000342114858220146	0.000225634793086996	8.20339223529185e-05	0.000218895364261198	0.000115493052406876	4.84819017777606e-05	0.000174365022744962	0.000175819044710126	2.86549166140233e-05	0.000237273585847614	0.000177979465560962	5.47094951954503e-05	0.000165012190975257	0.000286393188035428	0.000116920461748578	0.000173670838510371	3.26774147433934e-05	4.91472315256312e-05	0.000216280735020375	3.71057071546318e-05	1.77936718018006e-05
BAC0019|adeK|tr|Q24LT6|Q24LT6_ACIBA	0	0	0	0	0	0	0	0	0	1.1763990540772e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BAC0020|aioA/aoxB|sp|Q8GGJ6|AIOA_HERAR	8.75049343314771e-05	0.000443672522381542	0.000310884080558233	5.49625032668036e-05	0.00032858158102167	0.00033429203661354	3.21835547341165e-05	2.02444059631154e-05	5.05212972438502e-06	0	1.44596677272386e-05	5.18288263672781e-06	0.00154139201448904	0.000957364918776754	0.00570436297483048	0.00175137918262622	0.00092672741032104	0.00457146402903375	0.000580589604746839	0.000220414883756414	4.38751460835245e-05	0.00066660217697216	0.000263283663283376	9.21152826034901e-05
BAC0022|aioR/aoxR|tr|Q2VGB1|Q2VGB1_RHIRD	0.00010306906162644	5.16836191924689e-05	3.45880215322511e-05	0.00012033290819162	6.63392755226674e-05	0	4.59432783927512e-05	0.000107388577399317	0.000106804822762147	8.10124340045559e-05	6.89921182788047e-05	0.000119983565526266	0.000202472075215475	0.000252349961384247	5.68066813601823e-05	0.000142968102701528	0.000190673104436738	0.000101270766313832	0.000225765318645311	0.000198977621488607	0.000120969264663129	0.000191098666385794	0.000107832599104408	0.000166819027906549
BAC0026|chrA|tr|A4UQR4|A4UQR4_9RHIZ	0.0192942851746159	0.0172446196983735	0.0206413665464225	0.0169079878147654	0.0151822061155882	0.0233974813502807	0.0220248355920609	0.0193611051620402	0.0313907668742562	0.0248605917744002	0.0220768978936381	0.0353526138268046	0.0128582376861941	0.013398379539769	0.013327593648673	0.0134370266684496	0.0127287450221115	0.0138174654941606	0.0105320742685963	0.0081308849777032	0.0126644652585838	0.00976903968855026	0.00784764632441783	0.0100319837762583
BAC0027|chrB|tr|A4UQR5|A4UQR5_9RHIZ	0.00308210701888125	0.00242976817141879	0.00412194406859218	0.00227214316288962	0.00198611135995724	0.00485904313903515	0.00307976590044136	0.00233671961528511	0.00243818560249684	0.00350467041500157	0.00210993708390357	0.00394082759473769	0.00309672656440229	0.00322850434830174	0.00466937058298747	0.00270774634933493	0.00252309178534999	0.00497240771008746	0.000804927202097718	0.000411487245971172	0.00053196372770983	0.000647438421135952	0.000287445070438743	0.000211500055217069
BAC0028|chrC|tr|A4UQR3|A4UQR3_9RHIZ	0	0	0	0	0	0	6.30593206310588e-05	5.64811827466187e-05	0	0	0	3.76290474884354e-05	0.000159153240481539	0.000269157053406943	0.00010997238052159	0.000103360746333555	0.000271190014379578	7.72996984412506e-05	0.000144900184513864	4.70417788642805e-05	4.99228524011932e-05	2.4328528689115e-05	2.79265130267766e-05	0
BAC0029|chrF|tr|A4UQR2|A4UQR2_9RHIZ	0.000796746155693076	0.00339237785769771	0.00103316234578539	0.000680035645021755	0.00501277328824688	0.000920135157427656	0.00249467546566856	0.002548925355524	0.00362998187098862	0.00288821827378014	0.0030985816819286	0.00366365633393535	0.0076184662099897	0.00926259139791094	0.00797476850455328	0.00703514290622735	0.00855328959359369	0.0106282962706136	0.00372417882060893	0.0018991400023821	0.000539936449907405	0.00375743988716427	0.00118656144301471	0.000926250821314383
BAC0030|arsA|sp|P52145|ARSA2_ECOLX	3.99164641627393e-05	7.9404223353175e-05	3.91345675882053e-05	5.52267896888505e-05	0.000101826674716864	4.00862847315082e-05	0.000906101317252753	0.00125381229612637	0.00399739221118069	0.00105867036383521	0.00187321589065177	0.00513886178939768	0.00270049184769481	0.000713750951230075	0.000966946894261462	0.00248651417851687	0.000568294973727412	0.00114453053785821	0.00112578358746705	0.000751497610648406	0.000850458197423414	0.00103172818116807	0.000800350186372393	0.000984541842677509
BAC0031|arsB|sp|P08691|ARSB1_ECOLX	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25481143779461e-05	2.73495775452591e-05	2.53698523833142e-05	1.5347740413942e-05	1.98164313693732e-05	0	0	0	0	4.77677418957604e-05	0
BAC0034|arsH|tr|E8PS81|E8PS81_YERPE	0.00131802120433821	0.00267004922404078	0.000970713762713854	0.00161338162025064	0.00218640461128606	0.00073725659165586	0.00147288893694366	0.00094450988647274	0.00084540422482791	0.0013645417717603	0.00156963512313718	0.00100210269837885	0.00275278863325189	0.00271802217552494	0.00134119970559749	0.00204882535881646	0.00260529216607735	0.00106265613218264	0.00191579328197897	0.00418041099310479	0.0034973074090004	0.00232302494198449	0.00380857402102948	0.00417729135035378
BAC0035|arsM|tr|Q6N3Y0|Q6N3Y0_RHOPA	0.00349724537517555	0.00387420069334865	0.00183287045034766	0.00384673814242817	0.00457969843361944	0.00234038149582664	0.00575449966627085	0.00465101888705066	0.00234918899719961	0.00541970138784884	0.00508690914964215	0.00230863017172093	0.0170827828459483	0.0138793735398523	0.0124419220033623	0.0169459325827281	0.0154474649333157	0.0170245681348305	0.00983660577554758	0.0106687224827672	0.00953617256367378	0.0101351497134542	0.0105370457319357	0.0102322500526959
BAC0039|baeR|sp|P69228|BAER_ECOLI	0.000121204680244151	2.4677332990972e-05	0	1.97868844571041e-05	1.22675548947228e-05	0	3.69216891810837e-05	0	0	0	0	0	4.51263399060393e-05	3.85791776549952e-05	1.56439583558882e-05	0	4.99300365016567e-05	3.43375280807315e-05	4.25332748018454e-05	6.06538680675617e-05	0	0	1.82282239790423e-05	0
BAC0040|baeS|sp|P30847|BAES_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	1.17176926793097e-05	0	0	0	0	0	0	0	4.31880778802614e-05	0	0	2.05759175042145e-05
BAC0041|bcr|sp|P28246|BCR_ECOLI	0	0	9.60246334340223e-06	0	0	0	0	0	0	0	0	0	0	1.35937905761082e-05	0	0	0	0	0	0	0	0	0	6.11577898421368e-05
BAC0044|bepE|sp|Q8G2M6|BEPE_BRUSU	0.00285651259246632	0.00249488368429436	0.00220546276881524	0.00268032270826737	0.00251412102316703	0.0024986783057148	0.00138342161746059	0.000881372445420889	0.000592440724093593	0.00133077385127061	0.000943826072755953	0.000430109515015183	0.00087688236398519	0.0012163542729416	0.00220273185280316	0.00127246270868895	0.00112789332254053	0.00198082949309704	0.00127552747828055	0.00128184919082841	0.0014785399681386	0.00131110071480759	0.00109407682569587	0.00121009859917015
BAC0046|bepG|sp|Q8FWV9|BEPG_BRUSU	0.000801619591486929	0.000194582641620753	0.000146391858217578	0.000718783449686447	0.000210244995071796	0.000153897233034478	0.000327018220051265	0.000416490011134093	0.00013882674670753	0.000273908929350935	0.000316704764430102	0.000143987346037107	4.03363932121022e-06	8.83155918255184e-05	3.91098958897206e-05	3.23660136479524e-05	4.7695461229405e-05	6.24355406207714e-05	0.000346628489663198	0.000372827392016778	0.000200017759722309	0.000386651448970674	0.000386860690034481	0.000312958352434889
BAC0048|bfrA|sp|P63697|BFR_MYCTU	3.10085526687946e-05	6.7655991873593e-05	0	0	1.85170639920344e-05	0	0.000280395847082758	0.000214172393091048	0	0.000196556469764948	0.00034362269392216	5.33003366217309e-05	3.58501210772904e-05	3.25019838076309e-05	8.65829141709537e-05	9.35959013032475e-05	3.80971458275133e-05	0.00010747953178795	0	0	0	0	0.000133951199051552	2.71334843329868e-05
BAC0058|cadR|tr|Q93TP7|Q93TP7_PSEPU	0	0	2.63957759543751e-05	0	3.84223293662287e-05	0	0	0	0.000345980669518153	0	4.32178518696594e-05	0.000205643082888555	3.02457960272487e-05	2.85636056676756e-05	5.32107427071028e-05	0	0.000133475226530556	2.95059317557306e-05	5.59788206471601e-05	0.000125846460956506	0	0	0	0
BAC0061|cepA|sp|Q8RR17|FIEF_KLEPN	1.61058422561719e-05	0	0	0	0	0	0	0	0	0	0	0	0	7.03397099570145e-05	0	0	0	0	0	0	0	0	0	1.63417576096398e-05
BAC0063|chrA|sp|P14285|CHRA_PSEAI	0.0044171757816488	0.0038207252217184	0.00179663483547299	0.00401734637200621	0.00422132919175629	0.00199881885159706	0.00113560820449992	0.000798493185942307	0.000392687206893563	0.00123638786481555	0.000695167458448831	0.000295079022095846	0.00273690338041466	0.00243302447988334	0.00593191824773511	0.0028095493539241	0.00226616101848284	0.00527637129368471	0.00150485664183138	0.000613099796211772	0.000247464139156155	0.00169841835184714	0.000554872303815482	0.00021872814031364
BAC0064|chrB1|sp|P17552|CHRB1_RALME	0	0	0	0	0	0	0	0	1.28798121985865e-05	0	0	0	0	0	0	1.61102397834708e-05	0	0	0	0	0	0	0	0
BAC0066|chrF|tr|Q5NUZ7|Q5NUZ7_RALME	0.00441196775040791	0.00196497760539192	0.00128045909154674	0.00304808474968351	0.0022081598810501	0.00195357354852629	0.00158038016012603	0.00155772268717021	0.00177727608541709	0.00106464487854003	0.00195945418591849	0.00100411475834124	0.00157976119250014	0.00127734247345409	0.00195549479448603	0.00172853569090749	0.00103653815180205	0.00303306225483033	0.000453853602841849	0.000831102406497185	0.00108572546277934	0.000808822210043535	0.000860152884905784	0.00121792784927844
BAC0074|cnrT|tr|Q5NUX6|Q5NUX6_RALME	0.000738008854124606	7.47250132083158e-05	0.000142604871630432	0.000467038120655887	5.28962073953509e-05	7.93677486219125e-05	4.44427740142674e-05	0	1.95674069940064e-05	9.26431943897146e-05	3.11316286801273e-05	9.70762144656955e-06	4.44970477166164e-05	0.000210111204084052	7.55456108639047e-05	8.9225943416146e-05	0.000303510093208155	0.000275565227602451	5.49007907785899e-05	8.29454606052126e-05	0	7.75890612252805e-05	2.8863404591196e-05	1.2570582776646e-05
BAC0077|copA|sp|P12374|COPA_PSEUB	0.000143296173687666	0.000137738567171888	6.14202400483184e-05	0.000114315557099959	0.000145627111889903	4.63001310742859e-05	6.72956896403989e-05	0.000275866389735168	0.00184155935499494	0.000172444089766061	0.000371166834022668	0.00218837523466953	0.000394987097544176	0.000537783748087961	0.000410108038016019	0.000216097734775033	0.000561331130875552	0.000374908473563849	0.000146923024247653	0.000162839202447395	1.65589756733022e-05	7.26260511606093e-05	0.000167111744853237	0.000133149098947508
BAC0079|copB|sp|P05425|COPB_ENTHA	6.35321540854337e-06	1.36281340391178e-05	3.58330630459286e-05	3.12340619081268e-05	2.52441781589255e-05	1.65940296847414e-05	3.03550800314279e-05	0	2.27557755790463e-05	7.6426462036693e-06	2.42182399980475e-05	2.31028360063997e-05	5.14162917700178e-05	1.43068715636442e-05	0	5.82867233108444e-05	3.32302271104765e-05	0	8.64064555349913e-05	6.37747606079508e-05	6.83856522615338e-05	0.000144572417800662	8.7155506810426e-05	1.88204403074778e-05
BAC0083|copR|sp|Q02540|COPR_PSEUB	0.00426226353189496	0.005737263608258	0.00527465046682008	0.00388443563629438	0.00528333138251191	0.00659681775861792	0.0008205723432536	0.00059967642680361	0.00118190717181787	0.000762513882029525	0.00100864754653406	0.00094104057238662	0.000934124652634174	0.00141052524551938	0.00189347028999132	0.00143788080330426	0.000990237563731361	0.00145407051441335	0.00177903270419946	0.000925839880414543	0.000521065190177872	0.00144688654983531	0.000917962032981215	0.000525239927400581
BAC0086|corA|sp|P0ABI4|CORA_ECOLI	0	0	0	0	0	0	0	0	0	0	0	1.27182129078474e-05	0	0	1.03963014390396e-05	0	0	0	0	0	0	0	0	3.04080806154057e-05
BAC0087|mgtA|sp|P0ABB8|ATMA_ECOLI	0.000760637034510951	0.00147034326945164	0.000568632032285722	0.000812275844795866	0.00140419202956585	0.000683246275027067	0.00132422639677033	0.00256420382962007	0.00146159692889077	0.00161203758564846	0.00252677743000427	0.00110310145618135	0.000920278995603458	0.000905182963573461	0.00145481844354145	0.000895264567994708	0.000745669455280622	0.00144012341426106	0.000641913938693912	0.000784852947600298	0.0021301644711581	0.000682132345111566	0.000761008586610678	0.00240201999323696
BAC0088|corC|sp|P0A2L3|CORC_SALTY	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68708292338278e-05	0	0	0	1.45569333175704e-05	0	0	1.7627582515233e-05	0	0	9.90579142776111e-05
BAC0092|corT/coaT|tr|H0P0Y3|H0P0Y3_9SYNC	9.67640723000983e-05	9.14986369148382e-05	8.11090390284019e-05	5.17787630653193e-05	5.14755307426857e-05	0.000138882850864532	0.000400560070321259	0.000250290979974761	0.000303066795915805	0.000453294367254667	0.000273318581137195	0.000266868864346582	0.000143125745063523	0.000137177862733258	5.27557162624579e-05	5.31070899046289e-05	4.61507988615498e-05	8.75581630942017e-05	0.000145049581052259	0.000191157310057165	0.000462398756148201	0.000149586977605749	0.000212677556705796	0.000292471643200563
BAC0098|ctpC|sp|P0A502|CTPC_MYCTU	5.23249891956242e-05	6.39694380301475e-06	0	6.66691237863877e-05	3.5064104377617e-05	2.83036260124371e-05	1.58125618707287e-05	0	1.38036427392929e-05	1.44503019678786e-05	0	0	1.23847688468121e-05	1.16959610951206e-05	1.80842415534641e-05	0	0	1.01487254963722e-05	1.75539523086463e-05	4.0126166200685e-05	5.7058413303244e-05	5.84635778212774e-06	4.36130501888242e-05	7.29233863249107e-05
BAC0102|cueA|tr|Q8KWW2|Q8KWW2_PSEPU	0.00284018422271797	0.00664488990243473	0.00128771312769139	0.00246284892993709	0.00773797393392231	0.00144234378504182	0.00304117514493751	0.00197582274731393	0.00124964883022873	0.00276314210498463	0.00198737264709798	0.000909641888171527	0.00283792617178362	0.00245706280773846	0.00286115632339529	0.00306502870620733	0.0025502340813316	0.00416638046591239	0.0029360408217247	0.00266511726439901	0.00195976035465515	0.00286645471068905	0.00193070151254477	0.00164545300900074
BAC0106|cuiD|sp|Q8ZRS2|CUEO_SALTY	0	0	0	0	5.49293502748781e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92061719942091e-05	0	0	0
BAC0107|cusA/ybdE|sp|P38054|CUSA_ECOLI	0.00243607809951548	0.00163870997862978	0.000657888622417229	0.00203552045997919	0.00156625277205672	0.000690501694070467	0.00228203897911259	0.00200730096906063	0.00441809850204278	0.00217212878136984	0.00218247922940824	0.00492101305398653	0.00251558758763198	0.00303687306906103	0.0040276842544539	0.00274886675064157	0.0028018298388423	0.003631875839949	0.00133710827047963	0.00100732538291766	0.00116895030416182	0.00154737497754028	0.000942556694003018	0.000936958652632929
BAC0108|cusB|sp|P77239|CUSB_ECOLI	1.9382250120249e-05	1.1878974914172e-05	1.52537751952556e-05	9.33435335568549e-06	4.10415314935518e-05	0	8.61808469828735e-06	0	0	0	0	0	0	0	0	1.09147737777083e-05	1.32654253631855e-05	0	0	0	3.6133759876785e-05	0	0	2.40910431591741e-05
BAC0109|cusC/ylcB|sp|P77211|CUSC_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32136725653655e-05	0	0	6.3293021814141e-05
BAC0111|cusR/ylcA|sp|P0ACZ8|CUSR_ECOLI	0.000789291972834605	0.000628303578444959	0.000203752134177508	0.00102215384095941	0.000895995828146433	0.00014137370260199	0.000161024107001202	7.59666874645648e-05	3.37031209073144e-05	5.51819256731893e-05	8.22814591234776e-05	0	0.000156189659660875	0.000248999917248714	0.000248787179139896	0.000242663789873736	5.62700900304288e-05	0.000283553303993353	8.99382022241665e-05	0.000283229516086412	0.000136976284451732	0.000105990754118235	0.000268795512419914	6.34952872762216e-05
BAC0112|cusS|sp|P77485|CUSS_ECOLI	0	0	0	0	5.63306092104617e-06	7.93828260817571e-06	0	0	0	0	0	0	1.14003385025784e-05	5.96631468385391e-05	0.000479911014146779	4.34976474153712e-05	7.65410999118803e-05	0.000210001092788474	1.04163121963703e-05	2.94845191995092e-05	0	0	1.10328724083677e-05	9.39651062554288e-06
BAC0119|czcA|sp|P13511|CZCA_RALME	0.0070246728542619	0.00564625641407352	0.00255996912706622	0.00588384136438162	0.00517881258412041	0.00239495671267393	0.00197320899565133	0.00124601335049541	0.000576756293946299	0.00214681428582393	0.0016186764638341	0.000599004991461326	0.00766729068886484	0.00700355261939293	0.00617281457459431	0.00752748462907666	0.00724891654164997	0.00610741144105428	0.00183995384864765	0.00198736991984306	0.000634920566683214	0.00193602239233184	0.00126887283540204	0.000484626121247681
BAC0120|czcB|sp|P13510|CZCB_RALME	0.000334126696099391	0.000170610634995669	0.00011088357867357	0.000179177849099254	0.000226940136388404	0.000142319158965037	0	8.3743386045339e-06	0	1.19228546865362e-05	2.32129731292228e-05	0	0.000140969570329959	9.19274859328329e-05	0.000204875685391536	0.000144802315618437	0.000149410252929725	8.97502353397581e-05	0	9.72017116467335e-06	0	0	3.25451286427435e-05	0
BAC0122|czcD|sp|P13512|CZCD_RALME	0	6.23467622453388e-05	5.45189716769037e-05	1.29240916200832e-05	8.08118444369493e-05	6.29703430521956e-05	0.0001971688306743	0.000145798295147796	0.000103721209153016	0.000152554635139276	0.000134298107031426	3.92605702807465e-05	0.000202752855647121	0.000549898081264312	0.000157429707505457	3.16303926801783e-05	0.000516316443668544	9.03161631330632e-05	0.000490489637601235	0.000516965457791032	0.000259623188308183	0.00105201318539151	0.000387638180820139	0.000139628941601353
BAC0124|czcP|tr|Q1LAJ7|Q1LAJ7_RALME	0.00272900474299022	0.00202633459880473	0.00175736071393844	0.00263965153905918	0.00251484120341023	0.00208112595920007	0.0046763390347296	0.00514742410179074	0.0157498585046499	0.00483173091804909	0.00571940776777146	0.0173908817954862	0.00260144998134228	0.00279416839761176	0.00232328821831746	0.00242022995623364	0.00255250177720846	0.00184911218451534	0.00207961861474216	0.00278978527070703	0.00350770015121514	0.00228366210409293	0.00211114566132487	0.00346535939352113
BAC0125|czcR|sp|Q44006|CZCR_RALME	9.59776722204531e-05	0.000328225316081283	5.38051497053983e-05	5.31871454206959e-05	0.000443301031297737	2.89776716245111e-05	0	1.50961410577731e-05	8.30747886808829e-05	0	7.96245702846605e-05	3.88304857862782e-05	0.00029134198395478	0.000238772212711226	9.49066806923885e-05	8.29231746471757e-05	0.000290874469055805	0	3.98134599505709e-05	5.9306004332727e-05	0.000121853362235912	5.50590646499397e-05	0.000108985591790484	2.17890101461864e-05
BAC0127|cznA|tr|D3UHQ0|D3UHQ0_HELM1	0	0	3.6555170781957e-06	0	0	8.14342631967257e-06	0	0	0	0	0	0	0	0	0	0	1.24059144496131e-05	0	0	8.73003007841909e-06	0	0	0	0
BAC0130|czrA|tr|Q9RLI8|Q9RLI8_PSEAI	0.00370616699821338	0.0035932811245403	0.00168143554091067	0.00317978810302778	0.00339471512267225	0.0016737615851301	0.00185960953073327	0.00103915104038905	0.000910830049287148	0.00208139579470034	0.00132984332013776	0.000678499006871651	0.00459972744245324	0.00425549850147716	0.00428683159514349	0.00473216222248938	0.00391880909232396	0.00432251512785916	0.00203876268498129	0.00170938874610959	0.000778799664147634	0.00214146125370497	0.00157999240426885	0.00080931349532041
BAC0131|czrB|tr|Q9RLI9|Q9RLI9_PSEAI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.98417581359041e-06	0	0	3.58168611518023e-05	0
BAC0132|dmeF|tr|Q1LRZ2|Q1LRZ2_RALME	0.00214251240612609	0.00202059341998522	0.000491421631358331	0.00144703247171116	0.00229789562291277	0.000869803028397389	0.000642988317479475	0.00036341998861393	0.000452900726066788	0.00090159661488999	0.000464668839900596	0.000392243814208903	0.000896806732990784	0.00064259485001867	0.000773188308270077	0.00125216242008246	0.000511221983535748	0.00116405071771946	0.00124913942857519	0.000887843487638174	0.000124295269296426	0.00117686338534733	0.000549107039236401	9.18903019515871e-05
BAC0135|dpsA|tr|Q8KR86|Q8KR86_BURPE	0.0161295810259373	0.0143124800836226	0.00505620864619372	0.0128383169138272	0.0132107564698484	0.0060945103019805	0.00970903678465534	0.0134698651781519	0.00775203696702425	0.00895304551540913	0.0129264434876033	0.00568273373236129	0.0119668368047127	0.012928178172655	0.0139477476860044	0.0141482182404796	0.011642619663219	0.0173103979768547	0.0167541880802976	0.0124477711955938	0.0166128306752026	0.0161536925212633	0.0111458660774775	0.0146567408250014
BAC0136|dsbA|sp|P0AEG4|DSBA_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26270489979628e-05
